Date,Time,Femman_Temp,Femman_RH,Femman_GlobRad,Femman_AirPressure,Femman_WindSpeed,Femman_WindDir,Femman_Rain,Femman_NO2,Femman_O3,Femman_PM10,Femman_NOx,Femman_PM25,HagaNorra_NO2,HagaNorra_NOx,HagaSodra_PM10,HagaSodra_PM25,Lejonet_GlobRad,Lejonet_AirPressure,Lejonet_Rain,Lejonet_RH,Lejonet_Temp,Lejonet_WindDir,Lejonet_WindSpeed,Mobil1_NO2,Mobil1_NOx,Mobil1_PM10,Mobil2_NO2,Mobil2_NOx,Mobil2_PM10,Mobil3_NO2,Mobil3_NOx,Mobil3_PM10,Mobil2_PM25  
2023-08-12,09:00+01:00,        18.48,        87.3,         251,     1012.98,       2.855,       177.8,           0,     7.68339,     48.9009,     11.4527,     8.20824,     4.15515,     9.23495,     10.3049,      16.122,     25.4906,         235,        1015,         0.1,        96.6,       18.46,       179.9,       1.925,     12.1886,     13.6038,     19.2444,            ,            ,            ,            ,            ,            ,            
2023-08-12,10:00+01:00,        19.93,     76.5601,       551.2,     1013.01,       2.671,       193.9,           0,     6.64691,     57.3071,     19.0375,     7.59749,     11.1057,     8.95982,     10.6895,     14.7948,     25.1264,       613.7,        1015,           0,        85.5,        19.8,       191.9,       2.424,      10.591,     13.6608,     10.5069,            ,            ,            ,            ,            ,            ,            
2023-08-12,11:00+01:00,        20.61,       72.66,         729,     1012.84,       2.772,       204.7,           0,     4.14281,     68.8138,     19.0253,     4.56483,     11.6922,     7.03024,     8.90375,     14.7942,            ,       389.1,        1015,           0,        82.9,       19.81,       200.7,       2.066,     10.4819,     14.0712,     8.66982,            ,            ,            ,            ,            ,            ,            
2023-08-12,12:00+01:00,        20.72,       72.87,       375.7,     1012.59,       1.879,       177.3,           0,     3.76245,     77.6016,     17.2675,     4.25283,     10.7495,     7.37158,     9.07675,     18.2525,     89.6578,       463.5,        1015,           0,       79.17,       20.82,       125.6,       2.192,     11.1431,     15.1894,     14.0786,            ,            ,            ,            ,            ,            ,            
2023-08-12,13:00+01:00,        21.02,        70.9,       248.6,     1012.32,        2.13,       167.2,           0,     2.97102,     75.4255,     20.6908,      3.1949,      14.791,     5.62391,     6.73629,     14.4608,     48.5917,       274.6,        1015,           0,       75.15,       20.92,       162.2,       2.397,     11.1136,       14.96,     14.8089,            ,            ,            ,            ,            ,            ,            
2023-08-12,14:00+01:00,        20.52,     71.8199,       251.1,     1012.11,       2.773,       143.9,           0,     4.05507,     69.4435,     20.8943,     4.22633,     14.4005,     7.95413,     10.0743,     14.5506,            ,       255.7,        1015,           0,       76.99,       20.74,       123.4,       3.051,     12.1485,     16.7631,     10.6472,            ,            ,            ,            ,            ,            ,            
2023-08-12,15:00+01:00,        19.42,        82.6,       104.8,     1011.69,       3.024,       127.2,           0,     4.94726,     60.3919,     13.4045,     5.66891,     8.15077,     5.65491,     7.03513,     5.48132,     71.4412,       118.9,        1014,           0,        86.3,       19.68,       117.2,       2.927,     8.36781,      10.723,    0.907956,            ,            ,            ,            ,            ,            ,            
2023-08-12,16:00+01:00,        18.87,          84,       191.4,     1010.98,       3.297,       114.1,           0,     3.63919,     55.4742,     6.44715,     3.95233,     3.32305,     4.64067,     5.71515,     9.15746,     34.9957,       199.5,        1013,           0,        88.7,       19.42,       109.2,       2.304,     5.36281,     6.42752,     10.2546,            ,            ,            ,            ,            ,            ,            
2023-08-12,17:00+01:00,        18.86,        81.6,       54.96,     1010.57,       2.128,       117.9,           0,     5.24113,      46.489,     7.53706,      5.9373,     4.83538,      5.2468,     6.40759,     3.34229,     25.5471,       51.59,        1013,           0,          86,       19.28,       107.7,       1.873,     4.83997,     5.10661,    -5.55511,            ,            ,            ,            ,            ,            ,            
2023-08-12,18:00+01:00,        18.79,        84.9,       19.81,     1010.06,       2.007,       116.4,           0,     4.42433,     54.0116,     8.44684,     4.35879,      4.5751,     4.52058,     4.72604,     8.02196,      30.022,       20.11,        1013,           0,        89.4,       18.96,        81.3,       1.371,     4.85206,     5.12392,     6.30945,            ,            ,            ,            ,            ,            ,            
2023-08-12,19:00+01:00,        18.65,        87.8,       3.189,     1009.66,       1.718,        89.8,           0,     4.41105,     41.9104,     8.67329,     4.27917,     4.70844,     5.32215,      5.8651,     10.4128,      24.061,       2.955,        1012,           0,        92.9,       18.56,     75.3101,       1.113,     4.88726,     5.21673,     9.75844,            ,            ,            ,            ,            ,            ,            
2023-08-12,20:00+01:00,        17.87,        98.9,       0.007,     1009.41,       2.083,       113.5,         0.2,      5.6737,     30.2069,     8.74695,     5.73349,     5.22085,     6.32083,     7.56555,     12.2695,     20.8734,           0,        1012,           0,        98.6,       17.91,        83.2,       1.332,     5.61411,     6.22314,     11.9512,            ,            ,            ,            ,            ,            ,            
2023-08-12,21:00+01:00,        18.01,        99.3,           0,     1009.19,        1.35,       152.7,         1.4,     5.35781,     23.2656,     11.0423,     5.42857,     7.71748,     6.61944,      8.9297,     11.7827,     10.1409,           0,        1012,         1.2,         100,       17.92,       150.2,        0.79,     3.82706,     3.87394,     10.7156,            ,            ,            ,            ,            ,            ,            
2023-08-12,22:00+01:00,         17.9,         100,           0,     1009.11,       2.804,       187.6,         0.2,      4.0794,     22.3843,     9.78732,     3.82381,     7.11284,     5.76637,     6.75407,      8.1691,     10.7216,           0,        1012,         0.5,        99.9,        17.8,       161.4,       2.259,     7.21135,     8.57462,     8.02341,            ,            ,            ,            ,            ,            ,            
2023-08-12,23:00+01:00,        17.51,         100,           0,     1008.79,       1.426,       176.9,         1.2,     3.88087,     43.7775,     8.22258,     3.36255,     5.85837,     5.40802,     6.03331,      6.9353,     10.9846,           0,        1011,         1.6,        99.9,       17.38,       190.8,       1.221,     7.35847,     8.26115,    -1.28901,            ,            ,            ,            ,            ,            ,            
2023-08-12,24:00+01:00,        17.25,         100,           0,     1008.24,        2.31,       156.9,         2.6,     6.30771,     83.8529,     9.91483,     5.71433,     7.87193,     9.34872,     10.4997,     7.02016,     30.6691,           0,        1011,           3,        99.9,       16.89,       138.3,       2.102,     13.4291,     13.7506,     6.13305,            ,            ,            ,            ,            ,            ,            
2023-08-13,01:00+01:00,        17.03,         100,           0,     1008.06,       2.401,       175.8,         0.4,     3.58451,     79.3412,     11.5028,     3.26601,       9.942,     5.83481,     6.65681,    0.111683,            ,           0,        1011,         0.5,        99.9,       16.62,       149.1,       1.662,     6.80782,     6.78902,    -6.37273,            ,            ,            ,            ,            ,            ,            
2023-08-13,02:00+01:00,        17.22,         100,           0,     1008.19,        2.22,       198.2,           1,      3.2061,     79.9563,     7.45055,     2.73726,     6.17118,     3.61186,      3.5791,     4.36512,    -1.10982,           0,        1011,         0.9,        99.9,       17.12,         201,       1.673,     4.90086,     4.72543,      4.0994,            ,            ,            ,            ,            ,            ,            
2023-08-13,03:00+01:00,        17.48,         100,           0,     1008.21,       2.664,       227.7,           0,     5.56139,     62.0322,     9.61476,     4.80518,      6.8598,       7.383,     7.40443,     13.4793,     3.88723,           0,        1011,           0,        99.9,        17.2,       219.6,       2.035,     11.1838,     12.3287,     15.4385,            ,            ,            ,            ,            ,            ,            
2023-08-13,04:00+01:00,        17.25,         100,       2.543,     1008.43,       3.251,       230.5,           0,     9.24658,     33.9173,     18.8995,      8.9034,     12.2433,     9.74757,     9.90846,      14.601,     19.5006,       1.963,        1011,           0,        99.9,       16.96,       231.5,       2.796,        15.2,     17.2442,     12.7692,            ,            ,            ,            ,            ,            ,            
2023-08-13,05:00+01:00,        17.09,        94.7,       24.86,     1008.87,       3.033,       225.1,           0,     17.3738,      20.023,     18.0218,     17.8757,      11.381,     10.3943,     10.4682,      8.8223,   -0.201144,       22.58,        1011,           0,        99.9,       16.75,       216.9,       2.596,     15.9888,     18.1294,     5.60005,            ,            ,            ,            ,            ,            ,            
2023-08-13,06:00+01:00,        17.11,        91.8,       57.75,     1009.14,        2.61,       219.1,           0,     26.6843,     21.8098,     17.1842,     31.4041,      10.131,     11.4264,     11.8488,      7.2599,     11.4248,       62.17,        1012,           0,         100,       16.84,       207.5,       1.851,     15.7812,     16.4936,    0.824984,            ,            ,            ,            ,            ,            ,            
2023-08-13,07:00+01:00,        16.83,        93.4,       51.92,      1009.5,       3.197,       221.3,           0,     7.18391,     63.3748,     14.7173,     7.35945,     6.08681,     9.77911,     10.9432,     8.40915,     3.70214,       50.23,        1012,           0,         100,        16.6,       216.8,        2.33,     15.0039,     17.8662,      7.7724,            ,            ,            ,            ,            ,            ,            
2023-08-13,08:00+01:00,        16.88,        86.5,       136.9,     1010.01,       3.836,       219.4,           0,     5.50713,     69.0845,     13.3593,     5.20766,      5.4852,     4.20483,     4.36476,     7.99103,     5.55646,       109.9,        1012,           0,        97.9,       16.65,       225.4,       3.251,     10.1875,     11.0692,     3.83045,            ,            ,            ,            ,            ,            ,            
2023-08-13,09:00+01:00,        17.11,        80.6,       379.1,      1010.6,       4.008,       214.6,           0,     2.53504,     79.2396,     13.1227,     2.18278,     4.72867,     3.23582,     3.46041,      4.2378,     8.68558,       349.8,        1013,           0,        93.3,       16.95,       214.9,       2.438,     10.5706,     12.1878,    -3.75982,            ,            ,            ,            ,            ,            ,            
2023-08-13,10:00+01:00,        18.47,       73.66,       694.8,     1010.85,       3.869,       188.1,           0,      2.1974,     81.7557,     11.7067,     1.80319,     4.84233,     4.51353,     5.44656,     10.1944,      19.111,       435.1,        1013,           0,        81.4,          18,       194.6,       3.333,      7.9865,     11.6773,     6.73468,            ,            ,            ,            ,            ,            ,            
2023-08-13,11:00+01:00,        18.13,        74.1,       693.2,      1011.2,       4.104,       193.3,           0,     3.18515,     81.7657,     17.1632,     3.31548,      8.0242,     5.50119,     6.78309,     14.7898,     30.6281,       731.8,        1014,           0,        82.4,       17.93,       183.4,       3.336,     7.92632,     10.1256,     18.3245,            ,            ,            ,            ,            ,            ,            
2023-08-13,12:00+01:00,         16.9,        83.5,       259.1,     1011.45,       3.944,       185.5,           0,     3.08648,     74.4739,     24.3595,     3.40783,     14.3182,     4.86842,     6.04746,     12.4481,     39.3385,         231,        1014,           0,        88.6,       17.14,         194,       3.136,     5.11159,     6.86707,     12.0724,            ,            ,            ,            ,            ,            ,            
2023-08-13,13:00+01:00,        17.75,        80.1,       381.8,      1011.5,       4.494,       186.9,           0,     3.39245,     80.9453,     21.5973,     3.44948,     12.0847,     4.75823,     5.45435,     16.7097,     4.87738,       289.8,        1014,           0,        86.4,       17.97,         184,       3.789,     7.59992,     9.53781,     17.3958,            ,            ,            ,            ,            ,            ,            
2023-08-13,14:00+01:00,        19.94,     71.1901,       640.8,     1011.29,        4.03,       187.7,           0,     1.47649,     85.8518,     22.0773,      1.2747,     11.6642,     3.60578,     4.38572,      15.471,     14.7056,       289.1,        1014,           0,       78.63,       19.75,       150.5,        2.86,     5.52031,     6.61317,     15.8068,            ,            ,            ,            ,            ,            ,            
2023-08-13,15:00+01:00,        19.53,       75.64,       156.1,      1011.3,       3.136,       164.7,           0,     1.67449,     88.1888,     20.0848,      1.4632,     8.86783,     5.20651,     6.56912,     19.2957,     22.9049,       156.7,        1014,           0,          82,        19.5,       170.9,       2.971,     5.21297,     6.58182,     22.1407,            ,            ,            ,            ,            ,            ,            
2023-08-13,16:00+01:00,         19.1,       78.53,       167.8,     1011.36,        3.85,       183.6,           0,      2.3281,     84.0171,     25.0262,     1.73094,     12.8685,     4.07613,     5.13065,     17.6375,      39.583,       163.7,        1014,           0,        84.5,       19.23,       175.8,       3.167,     4.08855,     5.04131,     18.8645,            ,            ,            ,            ,            ,            ,            
2023-08-13,17:00+01:00,        18.83,        83.7,       174.6,     1011.19,       3.239,       157.6,           0,     2.37257,     85.9546,     21.4489,     2.08991,     9.01669,     3.91365,     4.47621,     19.2925,     36.7198,       179.8,        1014,           0,        88.7,       18.93,       153.2,       3.074,      3.8441,     3.90599,      18.418,            ,            ,            ,            ,            ,            ,            
2023-08-13,18:00+01:00,        19.06,        83.2,       27.48,     1011.27,       2.752,       174.4,           0,     4.78991,     77.5724,     22.8267,     4.57285,     10.3483,     4.95805,     5.41048,      18.836,     25.5418,       28.77,        1014,           0,        90.7,       18.93,       157.3,       1.923,     5.52095,      5.6835,     24.2606,            ,            ,            ,            ,            ,            ,            
2023-08-13,19:00+01:00,        18.78,        82.1,       6.464,     1011.33,       3.519,       176.7,           0,     3.85564,     79.2194,       19.47,     3.29012,       7.058,     4.28522,     4.56959,     15.5477,     21.5021,       5.645,        1014,           0,        89.8,       18.81,       161.4,       2.209,     5.35136,     5.58081,      8.1068,            ,            ,            ,            ,            ,            ,            
2023-08-13,20:00+01:00,        18.36,        85.7,       0.044,     1011.66,       1.988,       211.1,           0,     3.11594,     84.2037,     24.6541,     2.56319,     12.3235,     5.05898,     5.40923,     14.3213,     21.3848,           0,        1014,           0,        92.1,       18.18,         175,       1.325,     5.06246,     5.18752,     12.4184,            ,            ,            ,            ,            ,            ,            
2023-08-13,21:00+01:00,        17.85,        90.1,           0,     1011.71,       1.899,       189.3,           0,     4.96038,     78.2655,     19.9513,     4.32547,     9.29933,     6.83974,     7.06538,     19.5262,     14.5522,           0,        1014,           0,          94,       17.88,       175.4,       1.761,     8.01007,     8.21057,     16.9192,            ,            ,            ,            ,            ,            ,            
2023-08-13,22:00+01:00,        17.61,        93.2,           0,     1011.74,       1.377,       160.7,           0,     4.56952,     76.9739,      16.989,     4.43531,       5.542,     5.44482,     6.46714,     18.8745,     6.70672,           0,        1014,           0,        96.7,       17.51,       150.9,       1.096,     7.59542,     7.74677,     14.0851,            ,            ,            ,            ,            ,            ,            
2023-08-13,23:00+01:00,         17.2,        95.7,           0,     1012.05,       1.618,       163.8,           0,     5.18777,     65.8694,      13.529,     4.67464,     1.84818,     6.15585,      6.3462,     15.9937,     10.7198,           0,        1014,           0,        98.6,       16.87,       138.1,        1.22,     7.78516,     7.64999,     11.7028,            ,            ,            ,            ,            ,            ,            
2023-08-13,24:00+01:00,        16.86,        98.6,           0,      1012.2,       1.227,       158.5,           0,     7.03672,     52.2428,     16.5242,     6.64169,      4.0153,     7.41019,     7.57449,     14.1025,     10.0337,           0,        1015,           0,         100,       16.73,         153,        1.78,     9.52348,     10.3439,     11.2469,            ,            ,            ,            ,            ,            ,            
2023-08-14,01:00+01:00,        16.68,          99,           0,      1012.2,       2.297,       168.9,           0,     5.75211,     44.9578,     17.3652,     5.72734,     5.56474,     5.87589,     5.96751,     11.7274,    0.683049,           0,        1015,           0,         100,       16.44,       137.7,       1.789,     6.86069,     6.80466,     8.76872,            ,            ,            ,            ,            ,            ,            
2023-08-14,02:00+01:00,        16.68,        96.7,           0,     1012.42,         2.7,       173.5,           0,     7.06488,     32.3217,     15.5483,     6.59412,       5.041,      7.1816,     7.25282,     8.58943,     17.5216,           0,        1015,           0,         100,       16.55,       160.6,       1.686,     8.65984,     8.83492,     8.06013,            ,            ,            ,            ,            ,            ,            
2023-08-14,03:00+01:00,        16.78,        93.7,           0,     1012.39,       2.566,       175.7,           0,     5.80357,     35.9328,      14.136,     5.47559,     5.13755,      6.2702,     6.25997,      7.0734,     8.63448,           0,        1015,           0,        99.7,       16.57,       162.1,       1.868,     7.50748,     7.68572,     5.56405,            ,            ,            ,            ,            ,            ,            
2023-08-14,04:00+01:00,         16.3,        95.6,       5.186,     1012.37,         2.4,       173.9,           0,     6.17092,     44.0585,     12.1598,     5.52269,       4.498,      6.3534,     6.38369,     6.57557,     7.96291,       4.904,        1015,           0,        99.9,       15.91,       147.5,       1.387,     7.54306,     7.23277,     2.82568,            ,            ,            ,            ,            ,            ,            
2023-08-14,05:00+01:00,        16.35,        95.9,       30.62,     1012.53,       2.184,       175.1,           0,     8.06218,     45.5093,     8.83749,      7.6857,      1.8723,     8.08752,     8.25406,      7.8624,     15.3406,       30.75,        1015,           0,         100,       15.99,         143,       1.178,     9.69366,     9.71095,     4.16402,            ,            ,            ,            ,            ,            ,            
2023-08-14,06:00+01:00,        16.85,        92.8,     67.8101,     1012.67,       1.712,       168.2,           0,     5.72834,     49.6324,     10.2437,     5.70341,     2.04022,      5.6132,     6.63279,     10.0999,     2.48259,       73.89,        1015,           0,        99.2,       16.69,       158.9,       1.386,     7.49747,     8.18767,     10.2119,            ,            ,            ,            ,            ,            ,            
2023-08-14,07:00+01:00,        17.85,        87.1,        91.6,     1012.95,       3.156,         198,           0,      9.9646,     33.8898,      12.679,     10.5962,     4.70648,     10.8503,     12.9214,     12.4661,     1.40697,        88.4,        1015,           0,        96.6,       17.53,       181.8,       1.753,     9.06071,     10.2826,     11.3693,            ,            ,            ,            ,            ,            ,            
2023-08-14,08:00+01:00,        16.98,        88.3,       70.74,     1013.31,       2.738,       182.5,           0,     11.9341,     42.6009,     13.5283,     13.4509,     4.42715,     12.5938,     16.1479,      15.784,     14.0108,        69.3,        1016,           0,        96.4,       16.64,       177.5,       2.565,     14.8288,     17.8946,     7.88022,            ,            ,            ,            ,            ,            ,            
2023-08-14,09:00+01:00,        18.37,        80.7,       231.5,     1013.43,       2.055,       171.3,           0,     6.36549,     62.0692,     10.8849,     6.62669,     3.86847,     6.85638,     7.88955,      3.0663,    -1.30387,       226.2,        1016,           0,        90.9,       17.89,       157.3,       1.948,     9.69347,     11.3155,    -0.93675,            ,            ,            ,            ,            ,            ,            
2023-08-14,10:00+01:00,        19.65,     76.0601,       330.7,     1013.41,       2.771,       207.1,           0,     6.45586,     62.0805,     10.4553,     7.22394,     6.60497,     7.02145,     8.48265,     7.22929,     8.26479,       417.8,        1016,           0,        85.5,        19.3,       188.5,       2.174,     9.15846,     12.3112,     16.8786,            ,            ,            ,            ,            ,            ,            
2023-08-14,11:00+01:00,        20.25,     73.6801,         654,     1013.37,       4.002,       210.4,           0,     7.04133,     60.6792,     12.0945,     8.22119,     7.19642,     9.89476,     13.0222,     14.6492,     22.3591,       775.2,        1016,           0,       78.49,       20.87,         219,        3.25,     15.0128,     21.4048,     6.70288,            ,            ,            ,            ,            ,            ,            
2023-08-14,12:00+01:00,        21.07,     68.1801,       710.2,     1013.47,       3.338,       208.3,           0,      3.2457,     85.9849,     19.6177,     3.50673,     14.0147,     6.82105,     8.04857,     12.6273,     22.5171,       691.3,        1016,           0,       75.02,       21.33,       213.5,       2.594,     11.8938,       18.08,     12.4457,            ,            ,            ,            ,            ,            ,            
2023-08-14,13:00+01:00,        20.91,        66.8,       391.4,     1013.33,       3.125,       207.4,           0,     3.80432,     87.6512,     16.4848,     4.08351,     11.3363,     5.57516,     7.31628,     13.7338,     14.9638,       391.6,        1016,           0,       72.79,       21.12,       188.4,        2.47,     8.38489,     12.1918,     13.8437,            ,            ,            ,            ,            ,            ,            
2023-08-14,14:00+01:00,         21.2,       64.95,       517.9,     1013.33,       3.658,       209.1,           0,     4.32333,     87.9611,     18.9223,     4.77445,     12.1325,     5.89594,     8.31308,     9.60721,     26.7464,       518.8,        1016,           0,       70.76,       21.66,       210.8,       2.243,     11.1707,     15.4345,     3.17155,            ,            ,            ,            ,            ,            ,            
2023-08-14,15:00+01:00,        21.94,       63.18,       534.2,     1013.11,       3.066,       198.1,           0,     4.38322,     87.8479,     16.2538,      5.0264,     10.2492,      6.8504,      8.8231,      10.055,     31.0052,       500.1,        1016,           0,       66.52,       22.32,       183.1,       2.027,      10.548,     13.2409,     10.9217,            ,            ,            ,            ,            ,            ,            
2023-08-14,16:00+01:00,        22.11,       62.04,       389.2,     1013.02,       2.517,       210.5,           0,     4.90205,     90.5386,     12.8265,     5.43562,      7.0438,     7.83505,      9.2155,     12.9363,     4.01176,       383.1,        1015,           0,       66.91,       22.21,       198.7,       2.311,     10.4713,     13.3708,     10.2199,            ,            ,            ,            ,            ,            ,            
2023-08-14,17:00+01:00,        21.37,       64.74,        92.4,     1012.65,       2.388,         181,           0,     4.49549,     92.9911,     16.0427,     4.02794,     10.1315,     8.71436,     9.87602,      13.186,     14.7114,       77.11,        1015,           0,     67.5699,       21.51,         186,       2.203,     12.9372,     16.8322,     6.48095,            ,            ,            ,            ,            ,            ,            
2023-08-14,18:00+01:00,        21.12,     66.6801,       44.78,     1012.68,       2.042,         174,           0,     4.20667,     95.2249,     19.7367,      3.9925,     11.6208,     10.0007,     11.4721,     18.6498,    -1.34948,       44.61,        1015,           0,       70.11,       21.23,       152.8,       1.595,     15.4473,     18.1337,     25.0462,            ,            ,            ,            ,            ,            ,            
2023-08-14,19:00+01:00,        20.43,       69.88,        8.81,     1012.83,       1.937,         154,           0,     3.56983,     93.5295,     15.2142,     3.40229,     7.63194,     7.43344,     9.19208,     15.0313,     20.2038,        8.59,        1015,           0,     76.5699,       20.26,       130.6,       1.421,     14.2261,     15.6427,     15.3372,            ,            ,            ,            ,            ,            ,            
2023-08-14,20:00+01:00,        20.01,       73.29,       0.026,     1013.09,       2.284,         155,           0,     4.17814,     95.7653,     16.9628,     3.72236,      10.023,     6.74049,     7.76669,     11.7603,     7.42302,           0,        1016,           0,          81,       19.67,         122,       1.945,     10.2888,     11.1956,     7.01935,            ,            ,            ,            ,            ,            ,            
2023-08-14,21:00+01:00,        19.57,     77.4401,           0,     1013.05,       1.902,       145.2,           0,     6.76115,      91.786,       12.95,     6.37916,     5.86405,     6.30534,     6.86015,     12.6098,     10.1163,           0,        1016,           0,        83.4,       19.39,       118.8,       2.295,     9.89366,      10.086,     12.6574,            ,            ,            ,            ,            ,            ,            
2023-08-14,22:00+01:00,         18.9,       79.46,           0,     1013.05,       1.851,       140.8,           0,     9.06253,     72.4493,     14.9833,     8.76358,      6.3731,     6.85471,     7.00073,      15.461,     9.07054,           0,        1016,           0,        86.1,       18.55,       127.9,       1.848,     9.42542,     9.44853,     9.28516,            ,            ,            ,            ,            ,            ,            
2023-08-14,23:00+01:00,        18.34,        80.9,           0,     1012.87,       1.575,       139.5,           0,     7.47999,     65.9288,     17.5092,     6.88653,      7.4327,     6.03465,     6.04636,     13.9417,     6.26365,           0,        1015,           0,        87.6,       18.02,       138.4,       1.223,     10.3723,     10.5463,     15.6438,            ,            ,            ,            ,            ,            ,            
2023-08-14,24:00+01:00,        17.58,        83.4,           0,      1012.6,       2.206,       133.9,           0,      7.0746,     63.8953,     19.6618,     6.76177,     9.96234,     5.68572,     5.78632,      13.758,     8.62721,           0,        1015,           0,        88.9,       17.64,       127.2,       2.292,     9.94591,      10.763,     10.8542,            ,            ,            ,            ,            ,            ,            
2023-08-15,01:00+01:00,        17.36,        85.5,           0,     1012.62,       1.515,         145,           0,     6.28054,     64.7405,     19.0808,     5.81808,     9.48883,     6.86179,     9.34024,     11.9928,      6.9024,           0,        1015,           0,        91.6,        17.3,       135.5,       1.451,     13.3815,     14.8417,     9.82181,            ,            ,            ,            ,            ,            ,            
2023-08-15,02:00+01:00,        16.99,        88.4,           0,     1012.34,       1.023,       60.24,           0,     4.62609,     59.1625,     17.0373,     4.05341,     7.68625,      4.0269,     3.96128,     12.5295,     10.2918,           0,        1015,           0,        95.4,       16.42,       21.25,       1.039,     8.35365,     8.82559,     13.7163,            ,            ,            ,            ,            ,            ,            
2023-08-15,03:00+01:00,         16.6,          91,           0,     1012.03,       1.346,       67.46,           0,     6.42369,     46.3487,     17.0095,     6.09763,     8.75478,     2.68086,      2.6032,     9.79326,     5.96722,           0,        1015,           0,        97.8,       16.02,       69.97,       0.898,      7.4253,     8.09993,     7.46523,            ,            ,            ,            ,            ,            ,            
2023-08-15,04:00+01:00,        16.27,        92.9,       6.797,     1011.95,       1.918,       108.6,           0,     7.69996,     35.2388,      16.485,     7.51237,     8.32272,     6.37386,      6.4951,     11.0258,     11.3315,       6.477,        1014,           0,        99.2,       15.75,       62.25,       0.669,     4.95593,     5.49973,      10.498,            ,            ,            ,            ,            ,            ,            
2023-08-15,05:00+01:00,        16.81,        88.7,       70.75,     1011.81,       1.102,       71.92,           0,     6.68802,     30.6683,     14.7495,     6.72968,     6.18169,     8.62518,     8.85933,     12.9829,     5.24152,       63.04,        1014,           0,        98.8,       16.05,       49.64,       0.885,     5.52636,     6.10511,     9.11624,            ,            ,            ,            ,            ,            ,            
2023-08-15,06:00+01:00,        17.38,        84.7,         110,     1011.51,       1.928,       118.8,           0,      14.207,     22.2148,     15.6335,     17.6322,     5.71702,      11.308,     12.6095,     12.9553,      3.7658,       119.6,        1014,           0,        93.2,       17.26,       68.78,       1.025,     6.48589,     7.11186,     10.2264,            ,            ,            ,            ,            ,            ,            
2023-08-15,07:00+01:00,        18.39,        80.4,         216,     1011.01,       2.101,        89.5,           0,     14.2562,     26.3829,     19.8322,     18.4882,     7.19467,     14.8755,     18.9041,     16.2992,     12.0375,       209.2,        1013,           0,          89,       18.43,       53.15,       1.415,      11.307,     14.8215,     16.2618,            ,            ,            ,            ,            ,            ,            
2023-08-15,08:00+01:00,        19.18,       77.72,       105.4,     1010.75,        2.46,        97.1,           0,     12.1373,     38.2595,     18.7188,     14.9271,      8.7635,     13.9236,     16.9914,     17.7922,     7.13635,        99.6,        1013,           0,          87,       19.11,     71.6801,       1.528,     7.70846,     9.18863,     16.6635,            ,            ,            ,            ,            ,            ,            
2023-08-15,09:00+01:00,         20.2,       73.73,       67.38,     1010.37,       2.268,        92.4,           0,     13.3879,     47.7364,     24.0607,     15.5443,     9.39799,     9.25508,       10.36,     15.2553,     15.4282,       69.96,        1013,           0,        83.7,       20.16,       36.48,       1.295,     7.01657,      7.7511,     15.0194,            ,            ,            ,            ,            ,            ,            
2023-08-15,10:00+01:00,        19.75,     79.3101,       246.1,     1010.13,       2.391,       120.7,         0.2,     13.2245,     54.4631,     19.2625,     14.6322,     8.12022,     12.3575,     13.9375,     18.0793,     7.64698,       203.2,        1013,           0,        89.2,       19.79,       124.4,       0.898,     5.92953,     6.42763,     14.8524,            ,            ,            ,            ,            ,            ,            
2023-08-15,11:00+01:00,        20.72,       78.78,       212.4,     1009.76,       1.351,       111.1,         0.2,     8.70343,     59.1292,     14.8058,     9.63182,     7.65595,     11.9615,      13.954,     17.3527,     17.3352,       206.8,        1012,         0.1,        88.5,       20.41,       75.66,        1.53,     6.68639,     7.22903,     19.6463,            ,            ,            ,            ,            ,            ,            
2023-08-15,12:00+01:00,        21.88,          72,       242.2,     1009.64,       4.226,       170.5,           0,     9.08943,      45.669,     15.1627,      10.765,      9.2925,     13.3759,     16.2029,     17.1878,     14.7148,         219,        1012,           0,        80.8,       21.78,       160.4,       3.521,     7.45676,     8.17279,     22.7127,            ,            ,            ,            ,            ,            ,            
2023-08-15,13:00+01:00,        21.26,        76.2,       168.7,     1009.48,       3.698,       178.7,           0,     6.67056,     67.7847,     17.4138,     7.56207,     10.5878,     6.54129,     7.39979,     15.0527,     20.8598,       158.3,        1012,           0,        84.5,       21.18,       162.4,       2.624,     6.88626,     7.71448,     13.6859,            ,            ,            ,            ,            ,            ,            
2023-08-15,14:00+01:00,        22.27,        69.9,       493.9,     1009.41,       3.263,       180.3,           0,     4.45132,     90.8854,     24.7393,     4.26241,     16.3483,     7.60033,     8.36026,     20.5775,     20.7212,       514.9,        1012,           0,       79.87,       21.98,       170.9,       3.112,     8.83636,     9.64285,     24.0953,            ,            ,            ,            ,            ,            ,            
2023-08-15,15:00+01:00,        22.77,       65.01,       537.2,     1009.45,       5.034,       199.4,           0,      4.9549,      94.686,     23.1227,     4.78422,      13.976,     8.45892,     9.92601,      17.505,     31.5385,       503.3,        1012,           0,       68.63,       23.27,       196.1,       3.101,     10.4955,     12.1017,     7.65978,            ,            ,            ,            ,            ,            ,            
2023-08-15,16:00+01:00,        22.77,     66.3101,       385.2,     1009.48,        4.02,       193.5,           0,     6.92511,     105.233,     24.9575,     7.47791,     15.3448,     11.2814,     12.7769,     20.8893,     29.9547,       352.6,        1012,           0,       66.67,       23.33,       185.6,       3.061,     12.5303,     15.0207,     13.1612,            ,            ,            ,            ,            ,            ,            
